original_id,split,variant,path,quality_label,blur,underexposure,overexposure,noise,severe_degradation,visual_defect
90,train,blur,data/processed/images/0090_blur.png,DEGRADED,1,0,0,0,0,0
90,train,underexposure,data/processed/images/0090_underexposure.png,DEGRADED,0,1,0,0,0,0
90,train,overexposure,data/processed/images/0090_overexposure.png,DEGRADED,0,0,1,0,0,0
90,train,noise,data/processed/images/0090_noise.png,DEGRADED,0,0,0,1,0,0
90,train,severe,data/processed/images/0090_severe.png,DEGRADED,1,0,0,1,1,0
90,train,defect,data/processed/images/0090_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
91,train,clean,data/processed/images/0091_clean.png,ACCEPTABLE,0,0,0,0,0,0
91,train,blur,data/processed/images/0091_blur.png,DEGRADED,1,0,0,0,0,0
91,train,underexposure,data/processed/images/0091_underexposure.png,DEGRADED,0,1,0,0,0,0
91,train,overexposure,data/processed/images/0091_overexposure.png,DEGRADED,0,0,1,0,0,0
91,train,noise,data/processed/images/0091_noise.png,DEGRADED,0,0,0,1,0,0
91,train,severe,data/processed/images/0091_severe.png,DEGRADED,1,0,0,1,1,0
91,train,defect,data/processed/images/0091_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
92,train,clean,data/processed/images/0092_clean.png,ACCEPTABLE,0,0,0,0,0,0
92,train,blur,data/processed/images/0092_blur.png,DEGRADED,1,0,0,0,0,0
92,train,underexposure,data/processed/images/0092_underexposure.png,DEGRADED,0,1,0,0,0,0
92,train,overexposure,data/processed/images/0092_overexposure.png,DEGRADED,0,0,1,0,0,0
92,train,noise,data/processed/images/0092_noise.png,DEGRADED,0,0,0,1,0,0
92,train,severe,data/processed/images/0092_severe.png,DEGRADED,1,0,0,1,1,0
92,train,defect,data/processed/images/0092_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
93,train,clean,data/processed/images/0093_clean.png,ACCEPTABLE,0,0,0,0,0,0
93,train,blur,data/processed/images/0093_blur.png,DEGRADED,1,0,0,0,0,0
93,train,underexposure,data/processed/images/0093_underexposure.png,DEGRADED,0,1,0,0,0,0
93,train,overexposure,data/processed/images/0093_overexposure.png,DEGRADED,0,0,1,0,0,0
93,train,noise,data/processed/images/0093_noise.png,DEGRADED,0,0,0,1,0,0
93,train,severe,data/processed/images/0093_severe.png,DEGRADED,1,0,0,1,1,0
93,train,defect,data/processed/images/0093_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
94,train,clean,data/processed/images/0094_clean.png,ACCEPTABLE,0,0,0,0,0,0
94,train,blur,data/processed/images/0094_blur.png,DEGRADED,1,0,0,0,0,0
94,train,underexposure,data/processed/images/0094_underexposure.png,DEGRADED,0,1,0,0,0,0
94,train,overexposure,data/processed/images/0094_overexposure.png,DEGRADED,0,0,1,0,0,0
94,train,noise,data/processed/images/0094_noise.png,DEGRADED,0,0,0,1,0,0
94,train,severe,data/processed/images/0094_severe.png,DEGRADED,1,0,0,1,1,0
94,train,defect,data/processed/images/0094_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
95,train,clean,data/processed/images/0095_clean.png,ACCEPTABLE,0,0,0,0,0,0
95,train,blur,data/processed/images/0095_blur.png,DEGRADED,1,0,0,0,0,0
95,train,underexposure,data/processed/images/0095_underexposure.png,DEGRADED,0,1,0,0,0,0
95,train,overexposure,data/processed/images/0095_overexposure.png,DEGRADED,0,0,1,0,0,0
95,train,noise,data/processed/images/0095_noise.png,DEGRADED,0,0,0,1,0,0
95,train,severe,data/processed/images/0095_severe.png,DEGRADED,1,0,0,1,1,0
95,train,defect,data/processed/images/0095_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
96,train,clean,data/processed/images/0096_clean.png,ACCEPTABLE,0,0,0,0,0,0
96,train,blur,data/processed/images/0096_blur.png,DEGRADED,1,0,0,0,0,0
96,train,underexposure,data/processed/images/0096_underexposure.png,DEGRADED,0,1,0,0,0,0
96,train,overexposure,data/processed/images/0096_overexposure.png,DEGRADED,0,0,1,0,0,0
96,train,noise,data/processed/images/0096_noise.png,DEGRADED,0,0,0,1,0,0
96,train,severe,data/processed/images/0096_severe.png,DEGRADED,1,0,0,1,1,0
96,train,defect,data/processed/images/0096_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
97,test,clean,data/processed/images/0097_clean.png,ACCEPTABLE,0,0,0,0,0,0
97,test,blur,data/processed/images/0097_blur.png,DEGRADED,1,0,0,0,0,0
97,test,underexposure,data/processed/images/0097_underexposure.png,DEGRADED,0,1,0,0,0,0
97,test,overexposure,data/processed/images/0097_overexposure.png,DEGRADED,0,0,1,0,0,0
97,test,noise,data/processed/images/0097_noise.png,DEGRADED,0,0,0,1,0,0
97,test,severe,data/processed/images/0097_severe.png,DEGRADED,1,0,0,1,1,0
97,test,defect,data/processed/images/0097_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
98,train,clean,data/processed/images/0098_clean.png,ACCEPTABLE,0,0,0,0,0,0
98,train,blur,data/processed/images/0098_blur.png,DEGRADED,1,0,0,0,0,0
98,train,underexposure,data/processed/images/0098_underexposure.png,DEGRADED,0,1,0,0,0,0
98,train,overexposure,data/processed/images/0098_overexposure.png,DEGRADED,0,0,1,0,0,0
98,train,noise,data/processed/images/0098_noise.png,DEGRADED,0,0,0,1,0,0
98,train,severe,data/processed/images/0098_severe.png,DEGRADED,1,0,0,1,1,0
98,train,defect,data/processed/images/0098_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
99,val,clean,data/processed/images/0099_clean.png,ACCEPTABLE,0,0,0,0,0,0
99,val,blur,data/processed/images/0099_blur.png,DEGRADED,1,0,0,0,0,0
99,val,underexposure,data/processed/images/0099_underexposure.png,DEGRADED,0,1,0,0,0,0
99,val,overexposure,data/processed/images/0099_overexposure.png,DEGRADED,0,0,1,0,0,0
99,val,noise,data/processed/images/0099_noise.png,DEGRADED,0,0,0,1,0,0
99,val,severe,data/processed/images/0099_severe.png,DEGRADED,1,0,0,1,1,0
99,val,defect,data/processed/images/0099_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
100,val,clean,data/processed/images/0100_clean.png,ACCEPTABLE,0,0,0,0,0,0
100,val,blur,data/processed/images/0100_blur.png,DEGRADED,1,0,0,0,0,0
100,val,underexposure,data/processed/images/0100_underexposure.png,DEGRADED,0,1,0,0,0,0
100,val,overexposure,data/processed/images/0100_overexposure.png,DEGRADED,0,0,1,0,0,0
100,val,noise,data/processed/images/0100_noise.png,DEGRADED,0,0,0,1,0,0
100,val,severe,data/processed/images/0100_severe.png,DEGRADED,1,0,0,1,1,0
100,val,defect,data/processed/images/0100_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
101,train,clean,data/processed/images/0101_clean.png,ACCEPTABLE,0,0,0,0,0,0
101,train,blur,data/processed/images/0101_blur.png,DEGRADED,1,0,0,0,0,0
101,train,underexposure,data/processed/images/0101_underexposure.png,DEGRADED,0,1,0,0,0,0
101,train,overexposure,data/processed/images/0101_overexposure.png,DEGRADED,0,0,1,0,0,0
101,train,noise,data/processed/images/0101_noise.png,DEGRADED,0,0,0,1,0,0
101,train,severe,data/processed/images/0101_severe.png,DEGRADED,1,0,0,1,1,0
101,train,defect,data/processed/images/0101_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
102,test,clean,data/processed/images/0102_clean.png,ACCEPTABLE,0,0,0,0,0,0
102,test,blur,data/processed/images/0102_blur.png,DEGRADED,1,0,0,0,0,0
102,test,underexposure,data/processed/images/0102_underexposure.png,DEGRADED,0,1,0,0,0,0
102,test,overexposure,data/processed/images/0102_overexposure.png,DEGRADED,0,0,1,0,0,0
102,test,noise,data/processed/images/0102_noise.png,DEGRADED,0,0,0,1,0,0
102,test,severe,data/processed/images/0102_severe.png,DEGRADED,1,0,0,1,1,0
102,test,defect,data/processed/images/0102_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
103,train,clean,data/processed/images/0103_clean.png,ACCEPTABLE,0,0,0,0,0,0
103,train,blur,data/processed/images/0103_blur.png,DEGRADED,1,0,0,0,0,0
103,train,underexposure,data/processed/images/0103_underexposure.png,DEGRADED,0,1,0,0,0,0
103,train,overexposure,data/processed/images/0103_overexposure.png,DEGRADED,0,0,1,0,0,0
103,train,noise,data/processed/images/0103_noise.png,DEGRADED,0,0,0,1,0,0
103,train,severe,data/processed/images/0103_severe.png,DEGRADED,1,0,0,1,1,0
103,train,defect,data/processed/images/0103_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
104,train,clean,data/processed/images/0104_clean.png,ACCEPTABLE,0,0,0,0,0,0
104,train,blur,data/processed/images/0104_blur.png,DEGRADED,1,0,0,0,0,0
104,train,underexposure,data/processed/images/0104_underexposure.png,DEGRADED,0,1,0,0,0,0
104,train,overexposure,data/processed/images/0104_overexposure.png,DEGRADED,0,0,1,0,0,0
104,train,noise,data/processed/images/0104_noise.png,DEGRADED,0,0,0,1,0,0
104,train,severe,data/processed/images/0104_severe.png,DEGRADED,1,0,0,1,1,0
104,train,defect,data/processed/images/0104_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
105,train,clean,data/processed/images/0105_clean.png,ACCEPTABLE,0,0,0,0,0,0
105,train,blur,data/processed/images/0105_blur.png,DEGRADED,1,0,0,0,0,0
105,train,underexposure,data/processed/images/0105_underexposure.png,DEGRADED,0,1,0,0,0,0
105,train,overexposure,data/processed/images/0105_overexposure.png,DEGRADED,0,0,1,0,0,0
105,train,noise,data/processed/images/0105_noise.png,DEGRADED,0,0,0,1,0,0
105,train,severe,data/processed/images/0105_severe.png,DEGRADED,1,0,0,1,1,0
105,train,defect,data/processed/images/0105_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
106,train,clean,data/processed/images/0106_clean.png,ACCEPTABLE,0,0,0,0,0,0
106,train,blur,data/processed/images/0106_blur.png,DEGRADED,1,0,0,0,0,0
106,train,underexposure,data/processed/images/0106_underexposure.png,DEGRADED,0,1,0,0,0,0
106,train,overexposure,data/processed/images/0106_overexposure.png,DEGRADED,0,0,1,0,0,0
106,train,noise,data/processed/images/0106_noise.png,DEGRADED,0,0,0,1,0,0
106,train,severe,data/processed/images/0106_severe.png,DEGRADED,1,0,0,1,1,0
106,train,defect,data/processed/images/0106_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
107,train,clean,data/processed/images/0107_clean.png,ACCEPTABLE,0,0,0,0,0,0
107,train,blur,data/processed/images/0107_blur.png,DEGRADED,1,0,0,0,0,0
107,train,underexposure,data/processed/images/0107_underexposure.png,DEGRADED,0,1,0,0,0,0
107,train,overexposure,data/processed/images/0107_overexposure.png,DEGRADED,0,0,1,0,0,0
107,train,noise,data/processed/images/0107_noise.png,DEGRADED,0,0,0,1,0,0
107,train,severe,data/processed/images/0107_severe.png,DEGRADED,1,0,0,1,1,0
107,train,defect,data/processed/images/0107_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
108,train,clean,data/processed/images/0108_clean.png,ACCEPTABLE,0,0,0,0,0,0
108,train,blur,data/processed/images/0108_blur.png,DEGRADED,1,0,0,0,0,0
108,train,underexposure,data/processed/images/0108_underexposure.png,DEGRADED,0,1,0,0,0,0
108,train,overexposure,data/processed/images/0108_overexposure.png,DEGRADED,0,0,1,0,0,0
108,train,noise,data/processed/images/0108_noise.png,DEGRADED,0,0,0,1,0,0
108,train,severe,data/processed/images/0108_severe.png,DEGRADED,1,0,0,1,1,0
108,train,defect,data/processed/images/0108_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
109,train,clean,data/processed/images/0109_clean.png,ACCEPTABLE,0,0,0,0,0,0
109,train,blur,data/processed/images/0109_blur.png,DEGRADED,1,0,0,0,0,0
109,train,underexposure,data/processed/images/0109_underexposure.png,DEGRADED,0,1,0,0,0,0
109,train,overexposure,data/processed/images/0109_overexposure.png,DEGRADED,0,0,1,0,0,0
109,train,noise,data/processed/images/0109_noise.png,DEGRADED,0,0,0,1,0,0
109,train,severe,data/processed/images/0109_severe.png,DEGRADED,1,0,0,1,1,0
109,train,defect,data/processed/images/0109_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
110,test,clean,data/processed/images/0110_clean.png,ACCEPTABLE,0,0,0,0,0,0
110,test,blur,data/processed/images/0110_blur.png,DEGRADED,1,0,0,0,0,0
110,test,underexposure,data/processed/images/0110_underexposure.png,DEGRADED,0,1,0,0,0,0
110,test,overexposure,data/processed/images/0110_overexposure.png,DEGRADED,0,0,1,0,0,0
110,test,noise,data/processed/images/0110_noise.png,DEGRADED,0,0,0,1,0,0
110,test,severe,data/processed/images/0110_severe.png,DEGRADED,1,0,0,1,1,0
110,test,defect,data/processed/images/0110_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
111,train,clean,data/processed/images/0111_clean.png,ACCEPTABLE,0,0,0,0,0,0
111,train,blur,data/processed/images/0111_blur.png,DEGRADED,1,0,0,0,0,0
111,train,underexposure,data/processed/images/0111_underexposure.png,DEGRADED,0,1,0,0,0,0
111,train,overexposure,data/processed/images/0111_overexposure.png,DEGRADED,0,0,1,0,0,0
111,train,noise,data/processed/images/0111_noise.png,DEGRADED,0,0,0,1,0,0
111,train,severe,data/processed/images/0111_severe.png,DEGRADED,1,0,0,1,1,0
111,train,defect,data/processed/images/0111_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
112,val,clean,data/processed/images/0112_clean.png,ACCEPTABLE,0,0,0,0,0,0
112,val,blur,data/processed/images/0112_blur.png,DEGRADED,1,0,0,0,0,0
112,val,underexposure,data/processed/images/0112_underexposure.png,DEGRADED,0,1,0,0,0,0
112,val,overexposure,data/processed/images/0112_overexposure.png,DEGRADED,0,0,1,0,0,0
112,val,noise,data/processed/images/0112_noise.png,DEGRADED,0,0,0,1,0,0
112,val,severe,data/processed/images/0112_severe.png,DEGRADED,1,0,0,1,1,0
112,val,defect,data/processed/images/0112_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
113,test,clean,data/processed/images/0113_clean.png,ACCEPTABLE,0,0,0,0,0,0
113,test,blur,data/processed/images/0113_blur.png,DEGRADED,1,0,0,0,0,0
113,test,underexposure,data/processed/images/0113_underexposure.png,DEGRADED,0,1,0,0,0,0
113,test,overexposure,data/processed/images/0113_overexposure.png,DEGRADED,0,0,1,0,0,0
113,test,noise,data/processed/images/0113_noise.png,DEGRADED,0,0,0,1,0,0
113,test,severe,data/processed/images/0113_severe.png,DEGRADED,1,0,0,1,1,0
113,test,defect,data/processed/images/0113_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
114,train,clean,data/processed/images/0114_clean.png,ACCEPTABLE,0,0,0,0,0,0
114,train,blur,data/processed/images/0114_blur.png,DEGRADED,1,0,0,0,0,0
114,train,underexposure,data/processed/images/0114_underexposure.png,DEGRADED,0,1,0,0,0,0
114,train,overexposure,data/processed/images/0114_overexposure.png,DEGRADED,0,0,1,0,0,0
114,train,noise,data/processed/images/0114_noise.png,DEGRADED,0,0,0,1,0,0
114,train,severe,data/processed/images/0114_severe.png,DEGRADED,1,0,0,1,1,0
114,train,defect,data/processed/images/0114_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
115,val,clean,data/processed/images/0115_clean.png,ACCEPTABLE,0,0,0,0,0,0
115,val,blur,data/processed/images/0115_blur.png,DEGRADED,1,0,0,0,0,0
115,val,underexposure,data/processed/images/0115_underexposure.png,DEGRADED,0,1,0,0,0,0
115,val,overexposure,data/processed/images/0115_overexposure.png,DEGRADED,0,0,1,0,0,0
115,val,noise,data/processed/images/0115_noise.png,DEGRADED,0,0,0,1,0,0
115,val,severe,data/processed/images/0115_severe.png,DEGRADED,1,0,0,1,1,0
115,val,defect,data/processed/images/0115_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
116,train,clean,data/processed/images/0116_clean.png,ACCEPTABLE,0,0,0,0,0,0
116,train,blur,data/processed/images/0116_blur.png,DEGRADED,1,0,0,0,0,0
116,train,underexposure,data/processed/images/0116_underexposure.png,DEGRADED,0,1,0,0,0,0
116,train,overexposure,data/processed/images/0116_overexposure.png,DEGRADED,0,0,1,0,0,0
116,train,noise,data/processed/images/0116_noise.png,DEGRADED,0,0,0,1,0,0
116,train,severe,data/processed/images/0116_severe.png,DEGRADED,1,0,0,1,1,0
116,train,defect,data/processed/images/0116_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
117,train,clean,data/processed/images/0117_clean.png,ACCEPTABLE,0,0,0,0,0,0
117,train,blur,data/processed/images/0117_blur.png,DEGRADED,1,0,0,0,0,0
117,train,underexposure,data/processed/images/0117_underexposure.png,DEGRADED,0,1,0,0,0,0
117,train,overexposure,data/processed/images/0117_overexposure.png,DEGRADED,0,0,1,0,0,0
117,train,noise,data/processed/images/0117_noise.png,DEGRADED,0,0,0,1,0,0
117,train,severe,data/processed/images/0117_severe.png,DEGRADED,1,0,0,1,1,0
117,train,defect,data/processed/images/0117_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
118,train,clean,data/processed/images/0118_clean.png,ACCEPTABLE,0,0,0,0,0,0
118,train,blur,data/processed/images/0118_blur.png,DEGRADED,1,0,0,0,0,0
118,train,underexposure,data/processed/images/0118_underexposure.png,DEGRADED,0,1,0,0,0,0
118,train,overexposure,data/processed/images/0118_overexposure.png,DEGRADED,0,0,1,0,0,0
118,train,noise,data/processed/images/0118_noise.png,DEGRADED,0,0,0,1,0,0
118,train,severe,data/processed/images/0118_severe.png,DEGRADED,1,0,0,1,1,0
118,train,defect,data/processed/images/0118_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
119,train,clean,data/processed/images/0119_clean.png,ACCEPTABLE,0,0,0,0,0,0
119,train,blur,data/processed/images/0119_blur.png,DEGRADED,1,0,0,0,0,0
119,train,underexposure,data/processed/images/0119_underexposure.png,DEGRADED,0,1,0,0,0,0
119,train,overexposure,data/processed/images/0119_overexposure.png,DEGRADED,0,0,1,0,0,0
119,train,noise,data/processed/images/0119_noise.png,DEGRADED,0,0,0,1,0,0
119,train,severe,data/processed/images/0119_severe.png,DEGRADED,1,0,0,1,1,0
119,train,defect,data/processed/images/0119_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
120,train,clean,data/processed/images/0120_clean.png,ACCEPTABLE,0,0,0,0,0,0
120,train,blur,data/processed/images/0120_blur.png,DEGRADED,1,0,0,0,0,0
120,train,underexposure,data/processed/images/0120_underexposure.png,DEGRADED,0,1,0,0,0,0
120,train,overexposure,data/processed/images/0120_overexposure.png,DEGRADED,0,0,1,0,0,0
120,train,noise,data/processed/images/0120_noise.png,DEGRADED,0,0,0,1,0,0
120,train,severe,data/processed/images/0120_severe.png,DEGRADED,1,0,0,1,1,0
120,train,defect,data/processed/images/0120_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
121,train,clean,data/processed/images/0121_clean.png,ACCEPTABLE,0,0,0,0,0,0
121,train,blur,data/processed/images/0121_blur.png,DEGRADED,1,0,0,0,0,0
121,train,underexposure,data/processed/images/0121_underexposure.png,DEGRADED,0,1,0,0,0,0
121,train,overexposure,data/processed/images/0121_overexposure.png,DEGRADED,0,0,1,0,0,0
121,train,noise,data/processed/images/0121_noise.png,DEGRADED,0,0,0,1,0,0
121,train,severe,data/processed/images/0121_severe.png,DEGRADED,1,0,0,1,1,0
121,train,defect,data/processed/images/0121_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
122,train,clean,data/processed/images/0122_clean.png,ACCEPTABLE,0,0,0,0,0,0
122,train,blur,data/processed/images/0122_blur.png,DEGRADED,1,0,0,0,0,0
122,train,underexposure,data/processed/images/0122_underexposure.png,DEGRADED,0,1,0,0,0,0
122,train,overexposure,data/processed/images/0122_overexposure.png,DEGRADED,0,0,1,0,0,0
122,train,noise,data/processed/images/0122_noise.png,DEGRADED,0,0,0,1,0,0
122,train,severe,data/processed/images/0122_severe.png,DEGRADED,1,0,0,1,1,0
122,train,defect,data/processed/images/0122_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
123,train,clean,data/processed/images/0123_clean.png,ACCEPTABLE,0,0,0,0,0,0
123,train,blur,data/processed/images/0123_blur.png,DEGRADED,1,0,0,0,0,0
123,train,underexposure,data/processed/images/0123_underexposure.png,DEGRADED,0,1,0,0,0,0
123,train,overexposure,data/processed/images/0123_overexposure.png,DEGRADED,0,0,1,0,0,0
123,train,noise,data/processed/images/0123_noise.png,DEGRADED,0,0,0,1,0,0
123,train,severe,data/processed/images/0123_severe.png,DEGRADED,1,0,0,1,1,0
123,train,defect,data/processed/images/0123_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
124,train,clean,data/processed/images/0124_clean.png,ACCEPTABLE,0,0,0,0,0,0
124,train,blur,data/processed/images/0124_blur.png,DEGRADED,1,0,0,0,0,0
124,train,underexposure,data/processed/images/0124_underexposure.png,DEGRADED,0,1,0,0,0,0
124,train,overexposure,data/processed/images/0124_overexposure.png,DEGRADED,0,0,1,0,0,0
124,train,noise,data/processed/images/0124_noise.png,DEGRADED,0,0,0,1,0,0
124,train,severe,data/processed/images/0124_severe.png,DEGRADED,1,0,0,1,1,0
124,train,defect,data/processed/images/0124_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
125,train,clean,data/processed/images/0125_clean.png,ACCEPTABLE,0,0,0,0,0,0
125,train,blur,data/processed/images/0125_blur.png,DEGRADED,1,0,0,0,0,0
125,train,underexposure,data/processed/images/0125_underexposure.png,DEGRADED,0,1,0,0,0,0
125,train,overexposure,data/processed/images/0125_overexposure.png,DEGRADED,0,0,1,0,0,0
125,train,noise,data/processed/images/0125_noise.png,DEGRADED,0,0,0,1,0,0
125,train,severe,data/processed/images/0125_severe.png,DEGRADED,1,0,0,1,1,0
125,train,defect,data/processed/images/0125_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
126,val,clean,data/processed/images/0126_clean.png,ACCEPTABLE,0,0,0,0,0,0
126,val,blur,data/processed/images/0126_blur.png,DEGRADED,1,0,0,0,0,0
126,val,underexposure,data/processed/images/0126_underexposure.png,DEGRADED,0,1,0,0,0,0
126,val,overexposure,data/processed/images/0126_overexposure.png,DEGRADED,0,0,1,0,0,0
126,val,noise,data/processed/images/0126_noise.png,DEGRADED,0,0,0,1,0,0
126,val,severe,data/processed/images/0126_severe.png,DEGRADED,1,0,0,1,1,0
126,val,defect,data/processed/images/0126_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
127,train,clean,data/processed/images/0127_clean.png,ACCEPTABLE,0,0,0,0,0,0
127,train,blur,data/processed/images/0127_blur.png,DEGRADED,1,0,0,0,0,0
127,train,underexposure,data/processed/images/0127_underexposure.png,DEGRADED,0,1,0,0,0,0
127,train,overexposure,data/processed/images/0127_overexposure.png,DEGRADED,0,0,1,0,0,0
127,train,noise,data/processed/images/0127_noise.png,DEGRADED,0,0,0,1,0,0
127,train,severe,data/processed/images/0127_severe.png,DEGRADED,1,0,0,1,1,0
127,train,defect,data/processed/images/0127_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
128,train,clean,data/processed/images/0128_clean.png,ACCEPTABLE,0,0,0,0,0,0
128,train,blur,data/processed/images/0128_blur.png,DEGRADED,1,0,0,0,0,0
128,train,underexposure,data/processed/images/0128_underexposure.png,DEGRADED,0,1,0,0,0,0
128,train,overexposure,data/processed/images/0128_overexposure.png,DEGRADED,0,0,1,0,0,0
128,train,noise,data/processed/images/0128_noise.png,DEGRADED,0,0,0,1,0,0
128,train,severe,data/processed/images/0128_severe.png,DEGRADED,1,0,0,1,1,0
128,train,defect,data/processed/images/0128_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
129,test,clean,data/processed/images/0129_clean.png,ACCEPTABLE,0,0,0,0,0,0
129,test,blur,data/processed/images/0129_blur.png,DEGRADED,1,0,0,0,0,0
129,test,underexposure,data/processed/images/0129_underexposure.png,DEGRADED,0,1,0,0,0,0
129,test,overexposure,data/processed/images/0129_overexposure.png,DEGRADED,0,0,1,0,0,0
129,test,noise,data/processed/images/0129_noise.png,DEGRADED,0,0,0,1,0,0
129,test,severe,data/processed/images/0129_severe.png,DEGRADED,1,0,0,1,1,0
129,test,defect,data/processed/images/0129_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
130,val,clean,data/processed/images/0130_clean.png,ACCEPTABLE,0,0,0,0,0,0
130,val,blur,data/processed/images/0130_blur.png,DEGRADED,1,0,0,0,0,0
130,val,underexposure,data/processed/images/0130_underexposure.png,DEGRADED,0,1,0,0,0,0
130,val,overexposure,data/processed/images/0130_overexposure.png,DEGRADED,0,0,1,0,0,0
130,val,noise,data/processed/images/0130_noise.png,DEGRADED,0,0,0,1,0,0
130,val,severe,data/processed/images/0130_severe.png,DEGRADED,1,0,0,1,1,0
130,val,defect,data/processed/images/0130_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
131,train,clean,data/processed/images/0131_clean.png,ACCEPTABLE,0,0,0,0,0,0
131,train,blur,data/processed/images/0131_blur.png,DEGRADED,1,0,0,0,0,0
131,train,underexposure,data/processed/images/0131_underexposure.png,DEGRADED,0,1,0,0,0,0
131,train,overexposure,data/processed/images/0131_overexposure.png,DEGRADED,0,0,1,0,0,0
131,train,noise,data/processed/images/0131_noise.png,DEGRADED,0,0,0,1,0,0
131,train,severe,data/processed/images/0131_severe.png,DEGRADED,1,0,0,1,1,0
131,train,defect,data/processed/images/0131_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
132,train,clean,data/processed/images/0132_clean.png,ACCEPTABLE,0,0,0,0,0,0
132,train,blur,data/processed/images/0132_blur.png,DEGRADED,1,0,0,0,0,0
132,train,underexposure,data/processed/images/0132_underexposure.png,DEGRADED,0,1,0,0,0,0
132,train,overexposure,data/processed/images/0132_overexposure.png,DEGRADED,0,0,1,0,0,0
132,train,noise,data/processed/images/0132_noise.png,DEGRADED,0,0,0,1,0,0
132,train,severe,data/processed/images/0132_severe.png,DEGRADED,1,0,0,1,1,0
132,train,defect,data/processed/images/0132_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
133,train,clean,data/processed/images/0133_clean.png,ACCEPTABLE,0,0,0,0,0,0
133,train,blur,data/processed/images/0133_blur.png,DEGRADED,1,0,0,0,0,0
133,train,underexposure,data/processed/images/0133_underexposure.png,DEGRADED,0,1,0,0,0,0
133,train,overexposure,data/processed/images/0133_overexposure.png,DEGRADED,0,0,1,0,0,0
133,train,noise,data/processed/images/0133_noise.png,DEGRADED,0,0,0,1,0,0
133,train,severe,data/processed/images/0133_severe.png,DEGRADED,1,0,0,1,1,0
133,train,defect,data/processed/images/0133_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
134,test,clean,data/processed/images/0134_clean.png,ACCEPTABLE,0,0,0,0,0,0
134,test,blur,data/processed/images/0134_blur.png,DEGRADED,1,0,0,0,0,0
134,test,underexposure,data/processed/images/0134_underexposure.png,DEGRADED,0,1,0,0,0,0
134,test,overexposure,data/processed/images/0134_overexposure.png,DEGRADED,0,0,1,0,0,0
134,test,noise,data/processed/images/0134_noise.png,DEGRADED,0,0,0,1,0,0
134,test,severe,data/processed/images/0134_severe.png,DEGRADED,1,0,0,1,1,0
134,test,defect,data/processed/images/0134_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
135,train,clean,data/processed/images/0135_clean.png,ACCEPTABLE,0,0,0,0,0,0
135,train,blur,data/processed/images/0135_blur.png,DEGRADED,1,0,0,0,0,0
